user.id	author.nickname	content	sentiment	annotator id	comment	dispute
21541548.0	andilinks	#hcr is just 'foot in the door' for total control, they want it all-Alinsky Marxists... #tcot #p2 #gop #sgp #tlot #ocra #ucot #hhrs #teaparty	negative	supadhyay	Larger government is probably a more apt target here	
7074742.0	PeterKinder	Caddell, continued: ''... This (#hcr) is political Jonestown.'' #pdk #tcot #teaparty #NewCongress	negative	supadhyay	Is this news or would the Jonestown reference make it negative?	
11270992.0	OpenCongress	If you're in #hcr land too, check out our page for the Reconciliation Bill: summary, links, news & blog coverage: http://bit.ly/bx9hAf	neutral	jbaldridge		
34537273.0	KamaainaInOC	RT @wickedpoptart RT @amy_vrwc: SEIU busing in protestors..if ur a patriot in the DC area, get to the Hill NOW. #tcot #hcr #killthebill RT!	negative	supadhyay		
16209123.0	MariaNYC	RT @EmpowerdPatient: As a stage 4 cancer fighter, #HCR may not come in time 4 me (4 yrs is 2 far out), but I'll B glad 4 millions of others.	positive	supadhyay		
20144541.0	imcrazyriter	This is NOT about our health anymore than the FLOTUS obesity speel is about our hips! It is about Control and Power! #TweetCongress #hcr	negative	supadhyay		
23789163.0	WVTaxTeaParty	Rep. Rahall's phone lines are now working! - Call him and tell him what you think about his YES vote on #HCR. | 202-225-3452 #WV03	negative	jbaldridge		
24431892.0	markos	RT @KatrinaNation My favorite provision of #hcr is tax on tanning booths. Now Boehner can eat crow 3x a week.	neutral	supadhyay		
99589232.0	JohnThune2012	Today we are reminded ->> ''Freedom is never more than one generation away from extinction.'' ~Ronald Reagan #HCR	negative	supadhyay		
16017195.0	jodmentum	Someone should ask for consent to revise and extend their remarks in opposition to this poopy health care bill. just to mix it up. #HCR	negative	supadhyay		
101304929.0	ollieblog	26 year olds are considered ''children'' in Obama's America #tcot #hcr #gopcodered	negative	supadhyay		
17518344.0	keder	The worst part of this health care bill is the obscene accountin gimmicks that would land any CEO behind bars. #hcr	negative	supadhyay		
37759047.0	NYT_JenPreston	We're looking for your comments on #hcr to include on our homepage.  Use #nythcr. (Live blogging here: http://nyti.ms/2V9nOo)	neutral	supadhyay		
99710808.0	kanjo4congress	Cong.Paul Kanjorski (PA-11) @Kanjo4Congress tells @WILKNewsRadio he will vote ''YES'' on #hcr	neutral	speriosu		
14129299.0	nicopitney	RT @markknoller Anticipating victory, Pres. Obama to make East Room statement tonight after House final passage of #HCR legislation.	neutral	jbaldridge		
65992273.0	mcwbr	Don't forget grandma. It kills grandma, too. That's the best part. Hail, Satan. #hcr #p2 #tcot	negative	supadhyay		
59171312.0	bemusedmuse	RT @Drsforamerica Doctors, nurses, hospitals support #hcr bill. Health professionals know we need this bill to pass. #hcr #tcot #GOPwaterloo	neutral	supadhyay		
15970820.0	virgiltexas	FLASH Protesters throw bottles at Capitol, possibly explosives: http://bit.ly/69WAd5 #hcr #teaparty #obamacare #killbill #healthcare #gop	neutral	supadhyay	news	
26714962.0	Reenit	RT @xXxLiLxSM0K3xXx: RT @RyWeezy: What's even better is you won't see anything for 4 years, but you'll start being taxed IMMEDIATELY. #hcr #	negative	supadhyay		
15511055.0	avivao	RT.@Drsforamerica Doctors, nurses, hospitals support #hcr bill. Health professionals know we need this bill to pass. #hcr #p2 #p2b	positive	jbaldridge		
27271568.0	ViralExistence	RT @avivao: RT.@Drsforamerica Doctors, nurses, hospitals support #hcr bill. Health professionals know we need bill to pass. #hcr #p2 #p2b	positive	jbaldridge		
17412394.0	TheMoveRight	Breaking: ``Fix'' Bill May Not Advance In Senate  http://wp.me/ptRgU-f9 #tcot #hcr #healthcare #killthebill #teaparty #tlot #rs #redco	negative	jbaldridge		
55018701.0	EvanGlassCNN	Nearly 60 GOP mebers have asked to ''revise and extend'' their remarks ''in opposition to this flawed health bill.'' #hcr	neutral	jbaldridge		
15729622.0	HowDoYouKnow	RT @JLocher1: http://ow.ly/i/N45 VIEW from the Speaker's Lobby at noon today of the incredible crowd rallying against this #HCR bill.	negative	jbaldridge		
16434558.0	LyndaOFA	Latest prediction on #HCR schedule today, from Politico: http://bit.ly/c73GhJ #OFA #p2	neutral	jbaldridge		
17502790.0	elprofe316	#HCR:  A Black President.  Jesse Jackson's son presiding over the House.  A line of Republicans in opposition.  History?  Bet your ass.	positive	jbaldridge		
19148913.0	mpthomas1	@kanjo4congress Thank you, Congressman Kanjorski, for doing the right thing & voting for #hcr	positive	speriosu		
55619001.0	donnakay2010	RECONCILIATION ``FIX'' BLOCKED BY LAW @jim_moran @jimoberstar @jaredpolis #tweetcongress #hcr http://bit.ly/CannotReconcile	negative	jbaldridge		
3141991.0	jcbeam	#hcr protesters now forming a human ''NO'' outside.	neutral	speriosu		
79220699.0	Momeswrath	Rpblcn fallback position: If #HCR passes, the ''real'' vote will take place in Nov. when ''the American ppl'' correct this mistake. Blow me.	negative	jbaldridge		
34776514.0	TripppleR	He got GULLY at the end. ''If it's good enough the Iraqis it's good enough for Americans.'' #HCR #Cspan	unsure	jbaldridge		
40692887.0	iDefendFreedom	RT @RedDevilRio: RECONCILIATION ``FIX'' BLOCKED BY LAW @jim_moran @jimoberstar @jaredpolis #tweetcongress #hcr http://bit.ly/CannotReconcile	negative	jbaldridge		
51294103.0	dabzs	RECONCILIATION ``FIX'' BLOCKED BY LAW @kendrickbmeek @gregorymeeks #tweetcongress #hcr http://bit.ly/CannotReconcile	negative	jbaldridge		
7702542.0	DLoesch	What was that stat? 14 big ins companies' profits for 1 yr only totals to 3 days of #hcr spending? Yeah.	negative	speriosu		
14344823.0	Senate_GOPs	ABC News: Senate Fight Starts: GOP Says Senate Parliamentarian Will Kill Fix-Its Bill http://bit.ly/cfkAT5 #tcot #handsoff #hcr	negative	jbaldridge		
17223014.0	VeronicaDLCruz	US ranks 50th in LIFE EXPECTANCY http://bit.ly/9d4Cxw Europe, with their universal health care system, ranks #1 #HCR #ERIC	positive	speriosu		
26714962.0	Reenit	RT @kansaspider: RT @_HughBris: If this passes, We The People are no longer represented by those in DC. #killthebill #hcr < or #ReVolt !!	negative	speriosu		
18176907.0	DanRiehl	RT @Senate_GOPs: ABC News: Senate Fight : GOP Says Senate Parliamentarian Will Kill Fix-Its Bill http://bit.ly/cfkAT5 #tcot #handsoff #hcr	negative	jbaldridge		
55018701.0	EvanGlassCNN	Aside from voting on ''the rule'' for #hcr, the House is also voting to recognize Cold War Veterans and aviators in the armed forces	neutral	jbaldridge		
21044127.0	BluegrassPundit	Demo Rep. Wasserman Schultz: The Executive Order Stupak Loves is  Meaningless: http://bit.ly/cyGjWe #tcot #hcr #killthebill	negative	speriosu	#killthebill	
17934084.0	ConservativeLA	CodeRed says Dems have 216 with only Kanjorski (PA-11) and Berry (AR-01) undecided :-(  #killthebill #HCR #codered #tcot	negative	speriosu	#killthebill	
36539277.0	CeceSurfCityUsa	RT @emgtay: RT @Jenfidel:  Today we are reminded > ''Freedom is never more than one generation away from extinction.'' ~R Reagan #hcr	negative	jbaldridge		
7730052.0	shanevanderhart	@timpawlenty I think Congress has been disconnected from reality for quite some time.  Today is just further proof.  #TCOT #hcr #killthebill	negative	jbaldridge		
19152977.0	faraichideya	RT @Shoq: If the Senate bill passes, here's what happens immediately. http://bit.ly/9ZUvdT #hcr	positive	jbaldridge		
102872327.0	YankAirPirate	RECONCILIATION ``FIX'' BLOCKED BY LAW @tomperriello @chelliepingree @timryan #tweetcongress #hcr http://bit.ly/CannotReconcile	negative	jbaldridge		
18891923.0	GOPWhip	But we Republicans hear you, loud & clear #hcr #handsoff #hc #tcot	negative	jbaldridge		
19416225.0	whpresscorps	THIS READS LIKE THE #HCR BILL - RT @chucktodd TkJDIE5ld3M6IG11bHRpcGxlIHNvdXJjZXMgc2F5IFN0dXBhayBpcyBhIHllczsgcHJleiBleGVj IG9yZGVyIGxhbmd1Y	negative	jbaldridge		
102872327.0	YankAirPirate	RECONCILIATION ``FIX'' BLOCKED BY LAW @maxinewaters #tweetcongress #hcr http://bit.ly/CannotReconcile	negative	jbaldridge		
20459426.0	HawkieFriend	In The Bill:  Page 429 Lines 1-9: An  ''advanced-care planning consultant'' will be used  frequently as a patient's health  deteriorates. #hcr	negative	jbaldridge	reference to death panel sort of thing	
29087577.0	jcpollock	Tommy Douglas was founder of  universal healthcare in Canada. Keifer Sutherland is Tommy Douglas' grandson -Shout out of thanks #yyc #hcr	positive	jbaldridge		
47632905.0	Jordanfabian	House now taking a big procedural vote on the #hcr legislation.	neutral	jbaldridge		
25542877.0	snarkandboobs	Sadly, today truly gives new meaning to that whole ''I'm so angry I'm seeing Red'' thing. #hcr	negative	jbaldridge		
23970626.0	Hunter7Taylor	Georgia legislature introduced bill (SB317) to give us a right to choose #hcr or not.  Georgians will not be jailed if we have no #hcr.	negative	jbaldridge	Not sure...	
17814354.0	jaysimpson	RT @hch242 RT @RepKevinBrady: Retweet this if you are against a government takeover of health care #hcr #tcot #gop #txgop #handsoff #codered	negative	jbaldridge		
76185102.0	RepToddTiahrt	I am fighting this bill with every move I can come up with. I am calling for parliamentary inquiry! #tcot #hcr #realdeal	negative	jbaldridge		
59900755.0	ColleenKasp	There is a God!! RT @nytimes    Your thoughts on health care reform now that Democrats have the votes to pass a #hcr bill? Include #nythcr.	positive	jbaldridge		
121812028.0	Pontifico1	Congress-Please don't sell out our children's futures and destroy our country with this abomination #hcr #killthebill #healthcare	negative	jbaldridge		
20110855.0	alex_ruiz	Jack Bauer's granddad founded universal health care in Canada. If you're against it, you can no longer watch 24;) @jcpollock #hcr	irrelevant	jbaldridge		
15976697.0	michellemalkin	Final tally on procedural vote on rules for debate: 228-202. #hcr	neutral	jbaldridge		
124309322.0	old_aldy1	Declaration of Dependence #HCR #teaparty #hc #tcot #gop #obama #democrats http://old-aldy.xanga.com/723802160/declaration-of-dependence/	negative	jbaldridge		
15976697.0	michellemalkin	15 minute recorded vote now underway, general debate to follow. #hcr	neutral	jbaldridge		
4214321.0	mattison	Gergen: Democrats have been dreaming of this for 60yrs. Obama now has a legacy. First president to achieve near universal coverage. #p2 #hcr	positive	jbaldridge		
16890518.0	ConnieHair	Entire reconiliation bill cld b thrown out. MUST READ Senatre bill wld become law without ''fixes'' http://bit.ly/bKMldi #tcot #hcr	negative	jbaldridge		
65785383.0	blackjedi47	RT @SandiBehrns: How many of those 228 are going to stick with yes thru 2 more votes? #hcr #p2 //All of em Better!	positive	jbaldridge		
14274132.0	JPBarlow	Another reason to pass #HCR: If Obama can pull this off, he can start acting like he actually has a mandate	positive	jbaldridge		
16572534.0	marvmiller	I am happy that #hcr is going to pass. But I want a system like France's health care. Read on... http://bit.ly/1qhugZ	positive	jbaldridge		
18739458.0	Zener39	RT @donnakay2010    RECONCILIATION ``FIX'' BLOCKED BY LAW @neilabercrombie @reptammybaldwin #tweetcongress #hcr http://bit.ly/CannotReconcile	negative	jbaldridge		
77062281.0	SandiBehrns	Vote done. Passes 224 to 206. Here we go.....#hcr #p2	positive	jbaldridge		
26777550.0	Shopfloor_NAM	Rule passed 224-206.  Rep Space (OH) will be a no vote. #hcr (rm)	neutral	jbaldridge		
31127446.0	markknoller	House rule for tonight's #HCR debate passes 224-206. All Republicans and 28 Dems vote against.	neutral	jbaldridge		
58247611.0	DyingSpirit	@slywy I'de bet U didn't read the bill #hcr so U dont know whats in it. That makes U a fool especially cuz U can see it fm ur house.. lol	irrelevant	jbaldridge	this is part of some comment to another person	
19970336.0	adamleben	Health Care for America NOW, watch the #CSPAN Health Care Reform Debate and Vote live now today #hcr #dem @ http://bit.ly/csPchF #ff	positive	jbaldridge		
15220768.0	DavidCornDC	224 votes for the House rule should mean 224 votes for the #hcr bill. A healthy margin?	positive	jbaldridge		
84162848.0	imranski	Yes we did. Again. #hcr	positive	jbaldridge		
16434558.0	LyndaOFA	Don't forget to volunteer for Reps who fight for #HCR: http://bit.ly/9FF2OX #OFA #p2	positive	jbaldridge		
18891923.0	GOPWhip	Pls RT: Dems' trillion dollar #healthcare overhaul will take America in the wrong direction #handsoff #hc #hcr #tcot #gop	negative	jbaldridge		
22012091.0	LeaderHoyer	Turn on #CSPAN - I will deliver the opening statement of the final debate on #HCR in a few minutes after this series of votes.	neutral	jbaldridge		
17924677.0	gatewaypatriot	As #Obamacare is on the horizon, so is a massive thunderstorm here in Northern VA... ironic??? #tcot #teaparty #obamacare #hcr	negative	jbaldridge		
7713202.0	GOPLeader	Bill Burck & Dana Perino: The Executive Order Farce http://ow.ly/1p7QD #hcr (via @NROcorner)	negative	jbaldridge		
27049076.0	ppnne	WHOA, could we actually be getting #HCR?  RT @PPact key moment: dems have more than 216 votes to move forward!	positive	jbaldridge		
13491312.0	timryan	The rule for #hcr has passed-- we've cleared the way for final passage. History will be made this evening. #fb #p2	positive	jbaldridge		
87730555.0	ConservTXDiva	RT @michellemalkin: Final tally on procedural vote on rules for debate: 228-202. #hcr #tcot	neutral	jbaldridge		
23966894.0	HappyFeminist	Photo: #HCR hotness. http://tumblr.com/x6i7odks6	positive	jbaldridge		
18891923.0	GOPWhip	This government must stop spending money it doesn't have #hc #hcr #healthcare #handsoff #tcot #gop #ocra	negative	jbaldridge		
15954997.0	repblumenauer	1 vote down, 2 to go before the House finishes its job on #hcr. 224 yes on rule makes me predict 219 to 222 votes for final passage-needs216	neutral	jbaldridge		
15220768.0	DavidCornDC	Hoyer: Don't like govt health care? Then let's can the VA and Medicare. #hcr	negative	jbaldridge	though it seems sarcastic to hcr naysayers, can't say for sure	
16441196.0	CrimsonMama	RT @mollyhooper GOP Rep. Joseph Cao (La.) tells me he will NOT support the #hcr bill. Cao was only GOP vote for http://tl.gd/j1300	neutral	jbaldridge		
32517594.0	RonSupportsYou	2 @AssassinGrl Before the #hcr vote is not a good time to attack anti-choice Democrats in Congress who say they plan to vote for #hcr.	positive	jbaldridge		
7234682.0	QueenofSpain	I'm sending a little something to the Nuns that stood for #hcr https://secure.groundspring.org/dn/index.php?aid=20530 join me in thanks	positive	jbaldridge		
24854688.0	shannynmoore	RT @Marnus3: It's feels all hopey, changy tonight, doesn't it @SarahPalinUSA? Not anything like losey, quitty. #p2 #hcr	positive	jbaldridge		
20182089.0	WestWingReport	The President working the phones in the Oval Office, looking for #hcr votes. (WH Photo/Pete Souza) http://bit.ly/cBlcAA	neutral	jbaldridge		
24795477.0	sunnystill	To all my Medicare patients whose medicine I paid for when the donut hole hit: You were worth it then, you are worth it now. #HCR	positive	jbaldridge		
12414952.0	RandyHaddock	Democrats worried about GOP motion to recommit on Stupak language http://bit.ly/bK4wbR #hcr	neutral	jbaldridge		
7713202.0	GOPLeader	RT @cathymcmorris: Rep. Paul Ryan just summarized it best: ''This bill is a fiscal Frankenstein'' #hcr	negative	jbaldridge		
65360070.0	ovidein2010	Congress there is still time...don't ignore American voices, there WILL be consequences #hcr #tcot #nhgop #nhsen	negative	jbaldridge		
35132974.0	CooperRepublic	RT @ConnieHair: Democrats worried about GOP motion to recommit on Stupak language - TheHill.com: http://bit.ly/dbzvqo #hcr #tcot	neutral	jbaldridge		
113795039.0	QueenRetweeta	There is hope for America #hcr #herman	positive	jbaldridge		
24733117.0	jilevin	Show Congress who you're fighting for, and why health reform means so much to so many people: http://bit.ly/cCD6NB #hcr #p2 #topprogs	positive	jbaldridge		
25767757.0	bashir_o	Quick Q on #hcr: can my Libyan relatives (no papers, heh) get elective surgery this month or will they have 2 wait til next yr? #tcot	negative	jbaldridge		
18891923.0	GOPWhip	This government must stop piling debt onto our nation's children & grandchildren #hc #hcr #healthcare #handsoff #tcot #gop #ocra	negative	jbaldridge		
18104918.0	Chillyourbeans	I can't imagine the pressure of living without healthcare, especially for people with children. Who in their right mind would oppose #hcr?	positive	jbaldridge		
8633.0	rprather	Cold hard fact: Those opposing #hcr are mostly heartless, greedy, uncaring, politically entrenched conservatives	negative	nsudan		
78599720.0	OFA_VA	http://tinyurl.com/y8z9ek5 President Obama is working the phones for #HCR today. Are you? Click here to help make history http://bit.ly/d-rp	positive	jbaldridge		
98646282.0	WAWilsonIV	I oppose this bill pretty ferociously, but I gotta admit a lot of the R attacks on it are mutually contradictory. #hcrPLUS	negative	jbaldridge		
7004382.0	edlabordems	RT @LeaderHoyer - Rep. Issa (R-CA) was just on #CSPAN, falsely claiming that #HCR contains special deals #FactCheck http://go.usa.gov/ilA	positive	jbaldridge	This is a complex one	
68956490.0	RedScareBot	Most unheard of RT @emilydawnlove this Canadian wishes the Americans luck passing your commie healthcare reform tonight! #HCR	positive	jbaldridge		
980611.0	Karoli	RT @Meryl333: I am so proud of #Obama and the Democrats for getting their act together!  YES. YES. & YES !  #HCR	positive	jbaldridge		
44202805.0	OneGoodDan	Mayo #hcr recommendations: http://www.mayoclinic.org/healthpolicycenter/pdfs/viewpoint4.pdf. Pay for value, cover everyone, do it now.	positive	jbaldridge		
31127446.0	markknoller	CBS colleague @jacksonjk reports latest guidance that House vote on #HCR may not happen till after 10P/ET & reconciliation after 11p.	neutral	jbaldridge		
16122121.0	Noetical	Watch the LIVE VIDEO of the house debate on #HCR: http://bit.ly/bQczaQ @CSPAN offers gavel to gavel coverage #p2	neutral	jbaldridge		
11203972.0	jtLOL	And the thing of it is, you can't even threaten to move to Canada. Any minute now, we'll BE Canada. #hcr	negative	jbaldridge		
20111100.0	wethepeopleusa	@GlennBeckClips BREAKING: Americans vow 2 file Tax Extensions on April 15 2 protest #HCR passage. LEGAL way 2 w/hold $ from Govt-Pls. RT	negative	jbaldridge		
14412533.0	TheFix	A GREAT primer on what we know (and what we don't) about the health care vote tonight. http://ow.ly/1p8u8 #hcr	neutral	jbaldridge		
58845769.0	pauline_ma	@JoAnneMoretti Hey Pelosi. The Hindenburg & Titanic were historic too.\n#tcot #tlot #teaparty #hcr #sgp #gop #ocra #iamthemob #ucot	negative	jbaldridge		
15968882.0	cassyfiano	LMAO! RT @jimmiebjr @Benishek, I don't care if your platform includes a giant laser & a secret lair. If you help repeal #hcr, I'm with you.	negative	jbaldridge		
14346779.0	Wise_Diva	Watching history unfold #HCR	positive	jbaldridge	Had to look at the profile	
19296440.0	ProudoftheUSA	RT @mcjusa: EVERY SINGLE ONE OF THESE SELF RIGHTEOUS WHORES EXEMPTED THEMSELVES FROM THIS WONDERFUL #HCR LAST NITE Heloooooooo #p2#hcrWAKEUP	negative	jbaldridge		
19398122.0	RhettFast	Want to experience raw torture? Watch C-Span right now. A bunch of blind buffoons destroying America with each spoken syllable. #hcr	negative	jbaldridge		
24101774.0	SethP23	Guys, just got back from my accountant's who is a small business owner. He supports #HCR #p2	positive	jbaldridge		
15976988.0	schmiss	Mr. Rogers? I have no doubt the REAL Mr. Rogers would support #hcr.	positive	jbaldridge		
7713202.0	GOPLeader	FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr	negative	jbaldridge		
8512722.0	CharlieSmith	RT @TheFix: A GREAT primer on what we know (and what we don't) about the health care vote tonight. http://ow.ly/1p8u8 #hcr	neutral	jbaldridge		
38021361.0	baseballcrank	Steyn summarizes the fundamental change away from America as we have known it wrought by the #hcr bill http://is.gd/aS7AO #rsrh	negative	jbaldridge		
18038964.0	LibertysKeeper	RT @FlyingPatriot: I am so proud of @GovernorPerry and @GregAbbott_TX for taking the first steps in stopping this unconstitutional #HCR	negative	jbaldridge		
14289923.0	jaelithe	Rep. Jan Schakowsy from my neighbor state across the river is SERIOUSLY fired up in favor of #HCR right now on CSPAN.	neutral	jbaldridge		
21220931.0	RussertXM_NBC	Pre #hcr final vote DJ-ING: This one for Mr. Boehner http://bit.ly/8aQR7P	positive	jbaldridge		
17903209.0	SusanHW	Today is a momentous day. Today we lose our right to choose. http://tinyurl.com/yh5qojf ''Give me Liberty or give me death!'' #hhrs #tcot #hcr	negative	jbaldridge		
16733030.0	MeredithGould	Very proud of RC religious who have spoken out FOR #hcr. Go sisters! You basically invented US healthcare, your opinion counts.	positive	jbaldridge		
21220931.0	RussertXM_NBC	Pre #hcr final vote DJ-ING. This one for President Obama: http://bit.ly/4mqvZ6	positive	jbaldridge		
56572080.0	ArrghPaine	By the end of this day our Union will be more perfect than when the day began, amen to that. #p2 #hcr #OFA	positive	jbaldridge		
40471894.0	DesireePaquette	RT @Doraknob: RECONCILIATION ``FIX'' BLOCKED BY LAW @maxinewaters #tweetcongress #hcr http://bit.ly/CannotReconcile	negative	jbaldridge	Looked at profile	
23994835.0	KGPrice775	Club sensation DJ @RusserXM_NBC picks a hot cut. RT: Pre #hcr final vote DJ-ING. This one for President Obama: http://bit.ly/4mqvZ6	positive	jbaldridge		
18030431.0	JudgeCarter	RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr	negative	jbaldridge		
18891923.0	GOPWhip	It's an agenda that attempts to seize more control over the economy & our lives #hc #hcr #healthcare #handsoff #tcot #gop	negative	jbaldridge		
27928942.0	Kasons4	RT @PecosRoyBean: How many deals were made in the Congress Gym Showers  and Bathrooms... forget the backrooms! #ocra #tcot #sgp #hcr  #p2	negative	jbaldridge		
22509548.0	DarrellIssa	RT @GOPLeader DEMOCRAT #HCR FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr	negative	jbaldridge		
31057963.0	southsalem	RT @Jeremycrow4life: 17,000 new IRS agents .. Not 1 new Doctor .. That's governments idea of healthcare #hcr #tcot #tlot #teaparty #ocra	negative	nsudan		
38734989.0	claycopolitics	What is Rep. Neal talking about!? HA HA HA #Medicare is in our DNA? So is bankrupt public systems that don't work. #HCR	negative	jbaldridge		
78158765.0	marcantonio74	Map of countries with universal health care http://bit.ly/cHRC4 There's a sad, grey area in the western hemisphere. #US #hcr	positive	jbaldridge	A hard one for a machine!	
21286108.0	rsmccain	If you're getting a migraine from this #hcr debate, that pre-existing condition will be covered . . . in 2014	neutral	jbaldridge	#humor	
74515918.0	OhioYRs	Rep Linder ''This has never been about health care. This is about government.'' #hcr #tcot	neutral	jbaldridge		
16413098.0	Hari_Raja	IF WE HAVE MONEY TO FIGHT PEOPLE, WE HAVE MONEY TO HEAL PEOPLE #hcr #tcot #obama #cspan	positive	jbaldridge		
19128897.0	HopeChat	RT @stevekimura: RT @SarahPalinsHand: @CongJoeWilson #hcr bill will deprive ppl of freedom 2 die at a vry yng age from a treatable cond. #p2	positive	jbaldridge		
21286108.0	rsmccain	ObamaCare: It will cure the pre-existing condition known as freedom #hcr	negative	jbaldridge		
59171312.0	bemusedmuse	Um... a bill that supports the for-profit status quo without even a public option to compete is socialized medicine? Get a grip #tcot #hcr	positive	jbaldridge		
96616508.0	badfeminist	where is the #prochoice outrage?  this #hcr sounds alot like a national GAG rule.	negative	jbaldridge		
15667313.0	sklopfer	John Lewis says we have a moral obligation to make #hcr a moral obligation...we cannot wait and we cannot be patient. Civil rights pioneer.	positive	jbaldridge		
62937003.0	DaffyPA	What friggen Utopia? Bankrupsy, Foreclosure, Illness, Death??? STFU!!! #hcr #c-span	positive	jbaldridge	Needed to look at the profile.	
40615400.0	JoeKenHa	If you're going to side with the American People then #killthebill. #tcot #hcr	negative	jbaldridge		
35761278.0	despinakarras	RT @irishspy: RT @rsmccain: ObamaCare: It will cure the pre-existing condition known as freedom #hcr	negative	jbaldridge		
7713202.0	GOPLeader	FACT CHECK: ``Healthcare Bill Would Add Billions To The Country's Debt'' http://ow.ly/1p8zC #hcr	negative	jbaldridge		
19409472.0	cprater	RT @southsalem: RT @ianessling: Rep. Linder: ''This has never been about healthcare. It's been about govt.'' YES!  #tcot #hcr #killthebill	negative	jbaldridge		
18916061.0	EricBauman	Nunes says ''this debate is not about the uninsured... it's about socialized medicine... say no to socialism. no to totalitarianism!'' #hcr	negative	jbaldridge		
21486588.0	tanyabachand	Rep. Brown-Waite you go girl! #hcr #killthebill	negative	jbaldridge		
17495348.0	mikefacey	Shut up and pass the bill already! #hcr #healthcare	positive	jbaldridge		
27513648.0	nikkibama	RT @rsmccain: ObamaCare: It will cure the pre-existing condition known as freedom #hcr #sgp #tcot #yrnf #killthebill	negative	jbaldridge		
21486588.0	tanyabachand	Cash under the mattress time, with passage of bill, govt has power to go into your checking account. #hcr #killthebill	negative	jbaldridge		
15174710.0	MomsRising	Pls tweet @lorettasanchez NOW2 vote YES on #HCR. 1/4 n CA uninsured-190,000 n her dist!	positive	jbaldridge		
18891923.0	GOPWhip	RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr	negative	jbaldridge		
8542882.0	ThadMcCotter	RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts\nhttp://ow.ly/1p8sI #hcr	negative	jbaldridge		
15174710.0	MomsRising	@lorettasanchez Pls vote YES on #HCR. 1/4 n CA uninsured-190,000 n your dist. Families R counting on U. This is the 1st step. Thank you!	positive	jbaldridge		
23696410.0	BrentTeichman	Pelosi: ''This vote is historic.'' | Yeah, so was the Titanic. #HCR	negative	nsudan		
20819456.0	GetsGreased	#GOP: ''Democrats taking Americans on a head-long rush to Socialism.'' ''#HCR largest legislative transfer of authority to Govt in history'' #rs	negative	jbaldridge		
21486588.0	tanyabachand	If Americans need it ''now more than ever'' why are there ten years of taxes and 6 years of benefits, hmmm Rep Crowley? #hcr #killthebill	negative	jbaldridge		
77481257.0	5280tweety	Chin up Tweeties!  We'll only be a socialist country until Nov, 2010!   #p2 #tcot #killthebill #hcr #C-span	negative	jbaldridge		
21283587.0	DavidBugnon	RT @RepMikeCoffman: This bill contains so many sweetheart deals and giveaways.  It's sickening. #hcr #tcot	negative	jbaldridge		
20577356.0	bookofsand	Top 10 Immediate Benefits You'll Get When #HCR Passes http://bit.ly/cNShPj	positive	jbaldridge		
57849550.0	sarahbellumd	RT @cprater: We are being held hostage by our gov't. #HCR #killthebill	negative	jbaldridge		
7713202.0	GOPLeader	FACT CHECK: Burdensome Mandates, Higher Taxes = Proven Job Killers http://ow.ly/1p91d #hcr	negative	jbaldridge		
33977070.0	RepMikeRogersAL	RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr	negative	jbaldridge		
18401107.0	srudat	$1.55 TRILLION: Projected FY 2010 deficit-11x the 10 yr ''savings'' Dems claim #HCR will create by spending over $1T for gov takeover of #hc	negative	jbaldridge		
31127446.0	markknoller	Some House members getting only 30 or 45 seconds to state their position on #HCR during tonight's debate.	neutral	jbaldridge		
15985455.0	RepMikePence	RT @GOPLeader: FACT CHECK: Burdensome Mandates, Higher Taxes = Proven Job Killers http://ow.ly/1p91d #hcr	negative	jbaldridge		
18791763.0	KarlRove	Some great points by @danaperino and Bill Burck on the Executive Order trickery http://bit.ly/calIpH #TCOT #HCR	negative	jbaldridge		
17241517.0	argylestyle	Shorter GOP: this #hcr bill will cause the sun to burn out, everyone will turn gay & all kittens will die a horrible death.	unsure	nsudan	sarcastic??? 	
15292471.0	chrisgolden	Just wondering- when did the ''American people say no to this bill'' -- I'm pretty certain they said ''yes, we can'' in Nov. 2008 #hcr	positive	jbaldridge		
3497941.0	owillis	when people eventually like their #hcr, gop will realize the mistake in calling it ''obamacare''	positive	jbaldridge		
37501173.0	OneLuv918	RT @JBax52: YES WE CAN!  YES WE CAN! YES WE CAN! YES WE CAN! YES WE CAN! YES WE CAN! #HCR TODAY  &  #OBAMA2012	positive	jbaldridge		
53819217.0	diabhalta	@repblumenauer I am an OR college student studying in Ireland & watching the vote online. Thank you for supporting health care reform! #hcr	positive	jbaldridge		
18948075.0	MattGu3	Since this #hcr is so awesome, looks for the Dems  to pick up some seats in November. #wait,what??	negative	jbaldridge	#sarcasm	
60771486.0	RaklGps	RT @rsmccain: ObamaCare: It will cure the pre-existing condition known as freedom #hcr #GOP #tlot #teaparty #tcot	negative	jbaldridge		
